Age,Gender,Education Level,Job Title,Years of Experience,Salary
31.0,Male,Bachelor's Degree,Back end Developer,8.0,100679.0
54.0,Other,High School,Senior Software Engineer,29.0,158966.0
43.0,Male,Master's Degree,Full Stack Engineer,20.0,167924.0
33.0,Female,Master's Degree,Senior Project Engineer,10.0,113334.0
52.0,Female,PhD,Software Engineer Manager,29.0,194778.0
28.0,Male,Bachelor's Degree,Full Stack Engineer,4.0,77606.0
36.0,Female,Master's Degree,Senior Software Engineer,13.0,140010.0
43.0,Male,Bachelor's Degree,Senior Project Engineer,20.0,142421.0
50.0,Female,Master's Degree,Full Stack Engineer,24.0,192756.0
24.0,Male,PhD,Software Engineer Manager,1.0,106686.0
52.0,Male,Master's Degree,Senior Software Engineer,27.0,186794.0
46.0,Female,Bachelor's Degree,Back end Developer,19.0,150729.0
38.0,Male,Master's Degree,Full Stack Engineer,15.0,171652.0
29.0,Male,Bachelor's Degree,Senior Project Engineer,6.0,88552.0
33.0,Female,Master's Degree,Front end Developer,9.0,119918.0
47.0,Male,PhD,Software Engineer Manager,21.0,174985.0
45.0,Female,Master's Degree,Senior Software Engineer,23.0,174336.0
28.0,Male,Bachelor's Degree,Back end Developer,4.0,72389.0
42.0,Female,Master's Degree,Full Stack Engineer,14.0,163978.0
46.0,Male,Bachelor's Degree,Senior Project Engineer,25.0,166958.0
38.0,Female,PhD,Software Engineer Manager,15.0,145052.0
54.0,Male,Master's Degree,Senior Software Engineer,32.0,195270.0
33.0,Female,Master's Degree,Full Stack Engineer,8.0,122970.0
27.0,Male,High School,Back end Developer,4.0,80247.0
50.0,Female,Bachelor's Degree,Senior Project Engineer,25.0,177862.0
26.0,Male,Master's Degree,Full Stack Engineer,4.0,91062.0
31.0,Female,Master's Degree,Senior Software Engineer,6.0,114290.0
35.0,Male,Bachelor's Degree,Front end Developer,10.0,128999.0
44.0,Female,PhD,Software Engineer Manager,18.0,162454.0
32.0,Male,Master's Degree,Senior Project Engineer,8.0,122354.0
54.0,Male,Bachelor's Degree,Full Stack Engineer,25.0,179756.0
26.0,Female,Master's Degree,Front end Developer,3.0,73218.0
23.0,Male,PhD,Software Engineer Manager,0.0,52612.0
48.0,Female,Master's Degree,Senior Software Engineer,23.0,185038.0
38.0,Male,Bachelor's Degree,Back end Developer,12.0,132442.0
30.0,Female,Master's Degree,Full Stack Engineer,5.0,102828.0
40.0,Male,Master's Degree,Software Engineer Manager,16.0,150301.0
45.0,Female,Bachelor's Degree,Senior Project Engineer,22.0,171468.0
36.0,Male,Master's Degree,Full Stack Engineer,13.0,147326.0
52.0,Male,PhD,Software Engineer Manager,26.0,185982.0
31.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,108267.0
26.0,Male,Master's Degree,Full Stack Engineer,3.0,91397.0
30.0,Female,Master's Degree,Senior Project Engineer,5.0,100867.0
24.0,Male,Bachelor's Degree,Back end Developer,2.0,64182.0
45.0,Male,Master's Degree,Senior Software Engineer,22.0,182506.0
33.0,Female,Master's Degree,Full Stack Engineer,9.0,136986.0
38.0,Male,Bachelor's Degree,Front end Developer,11.0,136662.0
54.0,Female,PhD,Software Engineer Manager,32.0,191510.0
42.0,Male,Master's Degree,Full Stack Engineer,19.0,177347.0
28.0,Female,Bachelor's Degree,Senior Project Engineer,4.0,82944.0
48.0,Male,PhD,Software Engineer Manager,23.0,188288.0
36.0,Female,Master's Degree,Senior Software Engineer,14.0,141090.0
43.0,Male,Bachelor's Degree,Full Stack Engineer,19.0,152726.0
33.0,Female,Master's Degree,Back end Developer,9.0,124141.0
26.0,Male,Bachelor's Degree,Front end Developer,3.0,67556.0
50.0,Female,Master's Degree,Senior Project Engineer,22.0,182768.0
41.0,Male,PhD,Software Engineer Manager,15.0,148727.0
29.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,91903.0
38.0,Male,Master's Degree,Senior Software Engineer,14.0,147708.0
48.0,Female,Bachelor's Degree,Senior Project Engineer,21.0,163209.0
31.0,Male,Master's Degree,Full Stack Engineer,8.0,120288.0
45.0,Male,PhD,Software Engineer Manager,21.0,170226.0
35.0,Female,Master's Degree,Senior Software Engineer,11.0,134979.0
42.0,Male,Bachelor's Degree,Back end Developer,16.0,137489.0
27.0,Female,Master's Degree,Full Stack Engineer,4.0,83577.0
33.0,Male,Bachelor's Degree,Front end Developer,9.0,117904.0
36.0,Female,Master's Degree,Senior Project Engineer,11.0,134482.0
54.0,Male,PhD,Software Engineer Manager,30.0,184660.0
30.0,Female,Bachelor's Degree,Senior Software Engineer,5.0,100151.0
26.0,Male,Master's Degree,Full Stack Engineer,3.0,88678.0
45.0,Female,PhD,Senior Project Engineer,21.0,181285.0
38.0,Male,Master's Degree,Software Engineer Manager,16.0,154990.0
31.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,108204.0
42.0,Male,Master's Degree,Senior Software Engineer,19.0,175684.0
28.0,Female,Bachelor's Degree,Back end Developer,5.0,77766.0
48.0,Male,PhD,Software Engineer Manager,24.0,192211.0
36.0,Female,Master's Degree,Full Stack Engineer,13.0,144647.0
43.0,Male,Bachelor's Degree,Senior Project Engineer,20.0,162231.0
33.0,Female,Master's Degree,Front end Developer,9.0,121120.0
26.0,Male,Bachelor's Degree,Full Stack Engineer,4.0,79652.0
50.0,Female,Master's Degree,Senior Software Engineer,21.0,177002.0
27.0,Male,Master's Degree,Back end Developer,5.0,87584.0
38.0,Female,Bachelor's Degree,Senior Project Engineer,13.0,131860.0
54.0,Male,PhD,Software Engineer Manager,28.0,182013.0
31.0,Female,Master's Degree,Full Stack Engineer,7.0,108799.0
36.0,Male,Bachelor's Degree,Senior Software Engineer,13.0,135378.0
45.0,Female,Master's Degree,Software Engineer Manager,22.0,183530.0
42.0,Male,Bachelor's Degree,Back end Developer,18.0,150901.0
28.0,Female,Master's Degree,Full Stack Engineer,4.0,82697.0
48.0,Male,PhD,Senior Software Engineer,26.0,194638.0
36.0,Female,Master's Degree,Senior Project Engineer,12.0,130356.0
43.0,Male,Bachelor's Degree,Full Stack Engineer,18.0,152560.0
33.0,Female,Master's Degree,Front end Developer,9.0,121432.0
26.0,Male,Bachelor's Degree,Back end Developer,2.0,63789.0
50.0,Female,Master's Degree,Senior Software Engineer,23.0,183690.0
41.0,Male,PhD,Software Engineer Manager,16.0,151310.0
29.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,100358.0
38.0,Male,Master's Degree,Senior Software Engineer,15.0,148437.0
48.0,Female,Bachelor's Degree,Senior Project Engineer,22.0,168691.0
31.0,Male,Master's Degree,Full Stack Engineer,8.0,
28.0,Male,Bachelor's Degree,Software Developer,1.0,50000.0
32.0,Female,Master's Degree,Product Manager,5.0,100000.0
26.0,Male,Bachelor's Degree,Software Engineer,2.0,60000.0
33.0,Female,Master's Degree,Data Analyst,6.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,3.0,70000.0
42.0,Male,PhD,Director of Data Science,12.0,170000.0
36.0,Female,Master's Degree,Data Scientist,8.0,130000.0
27.0,Male,Bachelor's Degree,Software Developer,1.0,50000.0
34.0,Female,Master's Degree,Product Manager,7.0,120000.0
29.0,Male,Bachelor's Degree,Software Engineer,4.0,80000.0
41.0,Female,PhD,Senior Data Scientist,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Director of Data Science,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
30.0,Female,Bachelor's Degree,Software Engineer,4.0,80000.0
29.0,Male,Bachelor's Degree,Front End Developer,3.0,70000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
32.0,Male,Master's Degree,Product Manager,7.0,110000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
28.0,Male,Master's Degree,Web Developer,5.0,80000.0
30.0,Female,Bachelor's Degree,Junior HR Coordinator,4.0,60000.0
25.0,Male,Bachelor's Degree,Junior Web Developer,2.0,50000.0
45.0,Female,Master's Degree,Senior Human Resources Manager,18.0,160000.0
33.0,Male,PhD,Director of HR,9.0,120000.0
22.0,Female,High School,Junior HR Generalist,0.0,40000.0
36.0,Male,Bachelor's Degree,Web Developer,10.0,100000.0
29.0,Female,Master's Degree,Senior HR Generalist,4.0,75000.0
42.0,Male,PhD,Director of HR,16.0,140000.0
27.0,Female,Bachelor's Degree,Junior HR Coordinator,2.0,50000.0
38.0,Male,Master's Degree,Senior Human Resources Manager,11.0,110000.0
24.0,Female,Bachelor's Degree,Web Developer,1.0,45000.0
31.0,Male,High School,Junior Web Developer,4.0,55000.0
39.0,Female,PhD,Director of HR,13.0,130000.0
26.0,Male,Bachelor's Degree,Junior HR Generalist,2.0,50000.0
32.0,Female,Master's Degree,Senior HR Generalist,7.0,80000.0
32.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0
24.0,Female,High School,Junior HR Generalist,1.0,32000.0
45.0,Male,PhD,Senior Human Resources Manager,12.0,120000.0
29.0,Female,Master's Degree,Web Developer,4.0,65000.0
38.0,Male,Bachelor's Degree,Senior HR Generalist,8.0,95000.0
27.0,Female,Master's Degree,Director of HR,5.0,80000.0
31.0,Female,High School,Junior HR Coordinator,3.0,38000.0
42.0,Male,Master's Degree,Web Developer,10.0,110000.0
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0
36.0,Male,Master's Degree,Senior HR Generalist,7.0,89000.0
28.0,Male,High School,Junior HR Generalist,1.0,32000.0
33.0,Female,Bachelor's Degree,Web Developer,5.0,70000.0
46.0,Male,PhD,Director of HR,15.0,150000.0
25.0,Female,Bachelor's Degree,Junior Web Developer,1.0,40000.0
37.0,Female,Master's Degree,Senior Human Resources Manager,9.0,105000.0
30.0,Male,Master's Degree,Web Developer,4.0,65000.0
43.0,Female,PhD,Director of HR,14.0,140000.0
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0
26.0,Female,High School,Junior HR Generalist,2.0,35000.0
41.0,Male,Master's Degree,Senior HR Generalist,11.0,115000.0
29.0,Female,Master's Degree,Web Developer,5.0,70000.0
35.0,Male,Bachelor's Degree,Web Developer,6.0,80000.0
27.0,Female,High School,Junior HR Coordinator,1.0,30000.0
40.0,Male,PhD,Director of HR,13.0,135000.0
23.0,Female,Bachelor's Degree,Junior Web Developer,1.0,40000.0
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0
31.0,Male,High School,Junior HR Generalist,2.0,35000.0
44.0,Female,PhD,Senior Human Resources Manager,12.0,120000.0
28.0,Male,Master's Degree,Web Developer,3.0,55000.0
32.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0
45.0,Male,Master's Degree,Director of HR,14.0,140000.0
26.0,Female,Bachelor's Degree,Web Developer,3.0,55000.0
38.0,Male,PhD,Senior Human Resources Manager,11.0,115000.0
27.0,Female,Master's Degree,Senior HR Generalist,4.0,70000.0
33.0,Male,High School,Junior HR Coordinator,3.0,38000.0
42.0,Female,Master's Degree,Director of HR,13.0,135000.0
29.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0
36.0,Female,Master's Degree,Web Developer,7.0,85000.0
30.0,Male,High School,Junior HR Generalist,1.0,32000.0
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0
